seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.07903576777653033,0.0776323663546184,0.06317153215881846,0.06216600829697412
88,0.07903576777653033,0.0776323663546184,0.06364047111230792,0.062421447421593064
22,0.07903576777653033,0.0776323663546184,0.06091370410547865,0.060126603828578054
