seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.13067702199627712,0.13045396182449845,0.09708630400082795,0.0953965300045359
88,0.13067702199627712,0.13045396182449845,0.1076531423747379,0.10774785194218266
22,0.13067702199627712,0.13045396182449845,0.10138448855339732,0.10087030395979138
