seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.05244337245340689,0.051228579655872,0.042112537041386754,0.04090175264894534
88,0.05244337245340689,0.051228579655872,0.0413548637708211,0.04050228072102959
22,0.05244337245340689,0.051228579655872,0.04190463054410217,0.040977307605846405
