seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.027482604934039104,0.027646937682907748,0.01242643324545171,0.013323990658559394
88,0.027482604934039104,0.027646937682907748,0.0128489413600684,0.012838863857116967
22,0.027482604934039104,0.027646937682907748,0.013364612066739237,0.01384661975795611
