seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.027482604934039104,0.027646937682907748,0.021842264257711755,0.021915948739080718
88,0.027482604934039104,0.027646937682907748,0.02202333483661584,0.02211354989143235
22,0.027482604934039104,0.027646937682907748,0.022049385987057125,0.022250912213245613
