seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.07903576777653033,0.0776323663546184,0.04948991498076154,0.04913459712987878
88,0.07903576777653033,0.0776323663546184,0.051646425779260506,0.049319436747460255
22,0.07903576777653033,0.0776323663546184,0.04646859100463757,0.04661152407044935
