seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.17658210292625465,0.11726327470658103,0.12890078595707757,0.08321664466845678
88,0.17658210292625465,0.11726327470658103,0.15352333210244504,0.10417084735613347
22,0.17658210292625465,0.11726327470658103,0.14293745241093583,0.09523514151983377
