seed,zs_error,fft_error,discard_using_zs,discard_using_fft
88,0.07903576777653033,0.0776323663546184,0.03877762016608055,0.03794007378406853
44,0.07903576777653033,0.0776323663546184,0.038116059029263565,0.03800648580686164
22,0.07903576777653033,0.0776323663546184,0.03738534200865867,0.03647943313179176
