seed,zs_error,fft_error,discard_using_zs,discard_using_fft
44,0.027482604934039104,0.026448219082004034,0.0216665111434864,0.021281191091133685
88,0.027482604934039104,0.026448219082004034,0.021653304207373075,0.020941284695997858
22,0.027482604934039104,0.026448219082004034,0.02297089715361905,0.022206518508160702
