seed,zs_error,fft_error,discard_using_zs,discard_using_fft
88,0.17658210292625465,0.11726327470658103,0.10723484379239108,0.06889174052959195
44,0.17658210292625465,0.11726327470658103,0.10318463899734395,0.06897767621466064
22,0.17658210292625465,0.11726327470658103,0.10024298649579243,0.06286343183355346
